bagid,naam,adamlink
363300000004746,Ornsteinstraat,https://adamlink.nl/geo/street/ornsteinstraat/3360
363300000004747,Orteliuskade,https://adamlink.nl/geo/street/orteliuskade/3362
363300000004751,Osdorpplein,https://adamlink.nl/geo/street/osdorpplein/3371
363300000004755,Ouborg,https://adamlink.nl/geo/street/ouborg/3379
457300000000041,"Oude Convent",https://adamlink.nl/geo/street/oude-convent/9107
363300000004764,"Oude Meerhof",https://adamlink.nl/geo/street/oude-meerhof/3388
363300000004768,"Oude Waal",https://adamlink.nl/geo/street/oude-waal/3393
363300000004772,Oudemanhuispoort,https://adamlink.nl/geo/street/oudemanhuispoort/3399
363300000004781,Overhaalstraat,https://adamlink.nl/geo/street/overhaalstraat/3420
363300000005835,Overleg,https://adamlink.nl/geo/street/overleg/3424
363300000004785,Overveenstraat,https://adamlink.nl/geo/street/overveenstraat/3431
363300000004786,Overvoorde,https://adamlink.nl/geo/street/overvoorde/3432
363300001988924,"P.L. Marnettestraat",https://adamlink.nl/geo/street/pl-marnettestraat/6571
363300000001270,"Paavo Nurmipad",https://adamlink.nl/geo/street/paavo-nurmipad/3441
363300000004791,Pakingehof,https://adamlink.nl/geo/street/pakingehof/3444
363300000001477,Paladruhof,https://adamlink.nl/geo/street/paladruhof/3445
363300000004800,Paltrok,
363300000004803,Pandorinastraat,https://adamlink.nl/geo/street/pandorinastraat/3461
363300000005424,Pannerdenstraat,https://adamlink.nl/geo/street/pannerdenstraat/3462
363300000004810,Parmenidesstraat,https://adamlink.nl/geo/street/parmenidesstraat/3478
363300000004346,Penninkshof,https://adamlink.nl/geo/street/penninkshof/3511
363300000001415,Pennyhof,https://adamlink.nl/geo/street/pennyhof/3512
363300000004349,Perseusstraat,https://adamlink.nl/geo/street/perseusstraat/3519
363300000004350,Persijn,https://adamlink.nl/geo/street/persijn/3520
363300000004352,Pestalozzihof,https://adamlink.nl/geo/street/pestalozzihof/3523
363300000004354,Petmolen,https://adamlink.nl/geo/street/petmolen/8209
363300000004356,"Petrus Blokhof",https://adamlink.nl/geo/street/petrus-blokhof/3531
363300000004357,Pettenstraat,https://adamlink.nl/geo/street/pettenstraat/3532
363300000004360,"Pier Panderstraat",https://adamlink.nl/geo/street/pier-panderstraat/3542
363300000001278,"Piet Ikelaarpad",https://adamlink.nl/geo/street/piet-ikelaarpad/3547
363300000004364,"Piet Laroostraat",https://adamlink.nl/geo/street/piet-laroostraat/3548
363300000004366,"Piet Paaltjenspad",https://adamlink.nl/geo/street/piet-paaltjenspad/3551
363300000004370,"Pieter Borstraat",https://adamlink.nl/geo/street/pieter-borstraat/3559
363300000004371,"Pieter Buyskensstraat",https://adamlink.nl/geo/street/pieter-buyskensstraat/3561
363300000001257,"Pieter Calandplantsoen",https://adamlink.nl/geo/street/pieter-calandplantsoen/3563
363300000004377,"Pieter Lastmankade",https://adamlink.nl/geo/street/pieter-lastmankade/3571
363300000004380,"Pieter Oosterleehof",https://adamlink.nl/geo/street/pieter-oosterleehof/3575
363300000002103,"Pieter Postpad",https://adamlink.nl/geo/street/pieter-postpad/3577
363300000004382,"Pieter Postsingel",https://adamlink.nl/geo/street/pieter-postsingel/3578
363300000001346,Pilatus,https://adamlink.nl/geo/street/pilatus/3591
363300000004390,Pinasstraat,https://adamlink.nl/geo/street/pinasstraat/3593
363300003682811,"Piri Reisplein",https://adamlink.nl/geo/street/pirireisplein/3596
363300000004393,Pisuissehof,https://adamlink.nl/geo/street/pisuissehof/3598
363300000004538,"Plantage Lepellaan",https://adamlink.nl/geo/street/plantage-lepellaan/3607
363300000004541,"Plantage Parklaan",https://adamlink.nl/geo/street/plantage-parklaan/3610
363300000001664,Plantagekade,https://adamlink.nl/geo/street/plantagekade/3612
363300000001722,Platenwagenweg,https://adamlink.nl/geo/street/platenwagenweg/3614
363300000004544,Platostraat,https://adamlink.nl/geo/street/platostraat/3615
363300000004545,"Plein '40-'45",https://adamlink.nl/geo/street/plein-4045/3618
363300000004550,Plutarchusstraat,https://adamlink.nl/geo/street/plutarchusstraat/3626
363300000004551,Plutostraat,https://adamlink.nl/geo/street/plutostraat/3627
363300000004556,Polanenhof,https://adamlink.nl/geo/street/polanenhof/3633
363300000005940,Polonceau-kade,https://adamlink.nl/geo/street/polonceaukade/3641
363300000005428,Polsbroekstraat,https://adamlink.nl/geo/street/polsbroekstraat/3642
363300000004563,Pontanusstraat,https://adamlink.nl/geo/street/pontanusstraat/3648
363300000005894,Pontplein,https://adamlink.nl/geo/street/pontplein/3650
363300000004566,Populierenweg,https://adamlink.nl/geo/street/populierenweg/3655
363300000004573,"President Steynplantsoen",https://adamlink.nl/geo/street/president-steynplantsoen/3674
363300000004576,"Prins Bernhardplein",https://adamlink.nl/geo/street/prins-bernhardplein/3679
363300000004577,"Prins Hendrikkade",https://adamlink.nl/geo/street/prins-hendrikkade/3680
363300000004581,Prinsenhofssteeg,https://adamlink.nl/geo/street/prinsenhofssteeg/3685
457300000000233,"Prinses Amaliahof",https://adamlink.nl/geo/street/prinses-amaliahof/9123
363300000004594,Provincialeweg,https://adamlink.nl/geo/street/provincialeweg/3705
363300000004612,Raderbootstraat,https://adamlink.nl/geo/street/raderbootstraat/3732
363300011951305,Randmeersingel,https://adamlink.nl/geo/street/randmeersingel/6575
363300000001088,Randwijkhof,https://adamlink.nl/geo/street/randwijkhof/3735
363300000004614,Ranonkelkade,https://adamlink.nl/geo/street/ranonkelkade/3737
363300000000889,"Raoul Wallenberghofje",https://adamlink.nl/geo/street/raoul-wallenberghofje/3739
363300000004616,Rapenburgerplein,https://adamlink.nl/geo/street/rapenburgerplein/3743
363300000005757,Ravensteinstraat,https://adamlink.nl/geo/street/ravensteinstraat/3750
363300000005360,Ravenwerf,https://adamlink.nl/geo/street/ravenwerf/3753
457300000000155,Reaalspolderweg,https://adamlink.nl/geo/street/reaalspolderweg/9127
363300000004621,Realengracht,https://adamlink.nl/geo/street/realengracht/3754
363300000005432,Reewijkplein,https://adamlink.nl/geo/street/reewijkplein/3758
363300000004632,"Reijnier Vinkeleskade",https://adamlink.nl/geo/street/reijnier-vinkeleskade/3769
363300000004637,"Reinhard Dozyhof",https://adamlink.nl/geo/street/reinhard-dozyhof/3774
363300000005372,Reling,https://adamlink.nl/geo/street/reling/3783
363300000004646,Remijden,https://adamlink.nl/geo/street/remijden/3786
363300000005434,Remmerdenplein,https://adamlink.nl/geo/street/remmerdenplein/3787
363300000005407,Renkumhof,https://adamlink.nl/geo/street/renkumhof/3789
363300000005435,Renooiplein,https://adamlink.nl/geo/street/renooiplein/3790
363300000005406,Rhenenhof,https://adamlink.nl/geo/street/rhenenhof/3797
363300000004658,Rietnesse,https://adamlink.nl/geo/street/rietnesse/3815
363300000004663,Rijgersborgh,https://adamlink.nl/geo/street/rijgersborgh/3821
457300000000161,Rijnkade,https://adamlink.nl/geo/street/rijnkade/9131
363300000004665,Rijsdrechthof,https://adamlink.nl/geo/street/rijsdrechthof/3827
363300000004666,Rijssenburghof,https://adamlink.nl/geo/street/rijssenburghof/3828
363300000004668,Ringdijk,https://adamlink.nl/geo/street/ringdijk/3831
363300011951511,Ringslangpad,https://adamlink.nl/geo/street/ringslangpad/6581
363300000004671,"Robbert Cijferstraat",https://adamlink.nl/geo/street/robbert-cijferstraat/3844
363300000004672,"Robert Doumastraat",https://adamlink.nl/geo/street/robert-doumastraat/3845
363300000004673,"Robert Fruinlaan",https://adamlink.nl/geo/street/robert-fruinlaan/3846
363300000001406,Roebelkade,https://adamlink.nl/geo/street/roebelkade/3854
363300000001275,"Roelof Kleinpad",https://adamlink.nl/geo/street/roelof-kleinpad/3858
363300000005643,Roomtuintjes,https://adamlink.nl/geo/street/roomtuintjes/3877
363300000005694,"Rosa Manusstraat",https://adamlink.nl/geo/street/rosa-manusstraat/3883
363300000004420,Rosmolen,
363300000004426,Rozijnenstraat,https://adamlink.nl/geo/street/rozijnenstraat/3902
363300000001629,"Rudi Bloemgartensingel",https://adamlink.nl/geo/street/rudi-bloemgartensingel/3904
363300000004430,Ruimzicht,https://adamlink.nl/geo/street/ruimzicht/3907
363300000005776,Rupelmonde,https://adamlink.nl/geo/street/rupelmonde/3913
363300000004435,Rusthofpad,https://adamlink.nl/geo/street/rusthofpad/3917
363300000004436,Rusthofstraat,https://adamlink.nl/geo/street/rusthofstraat/3918
363300000004437,Rutherfordstraat,https://adamlink.nl/geo/street/rutherfordstraat/3919
363300000004448,Sagittahof,https://adamlink.nl/geo/street/sagittahof/3933
363300000004450,Saltetstraat,https://adamlink.nl/geo/street/saltetstraat/3937
363300000004451,Salzmannhof,https://adamlink.nl/geo/street/salzmannhof/3938
363300000005695,"Sam de Wolffstraat",https://adamlink.nl/geo/street/sam-de-wolffstraat/3939
363300000005834,Samenwerking,https://adamlink.nl/geo/street/samenwerking/3941
363300000004455,Sandhorst,https://adamlink.nl/geo/street/sandhorst/3945
363300000004459,Sarphatikade,https://adamlink.nl/geo/street/sarphatikade/3954
363300000006080,"Saskia van Uijlenburgkade",https://adamlink.nl/geo/street/saskia-van-uijlenburgkade/5397
363300000004464,Savelsbos,https://adamlink.nl/geo/street/savelsbos/3960
363300000005712,Schaikstraat,https://adamlink.nl/geo/street/schaikstraat/3970
363300000004471,Schapenburgerpad,https://adamlink.nl/geo/street/schapenburgerpad/3974
363300000001615,Scharenslijperspad,https://adamlink.nl/geo/street/scharenslijperspad/3977
363300000004474,Scheepmakerskade,https://adamlink.nl/geo/street/scheepmakerskade/3979
363300000004484,Schinkelhavenkade,https://adamlink.nl/geo/street/schinkelhavenkade/4001
363300000004486,Schinkelkade,https://adamlink.nl/geo/street/schinkelkade/4003
363300000004489,Schipmolen,
363300000004490,Schippersgracht,https://adamlink.nl/geo/street/schippersgracht/4008
363300000004495,Schollenbrugstraat,https://adamlink.nl/geo/street/schollenbrugstraat/4016
363300000004498,Schoorlstraat,https://adamlink.nl/geo/street/schoorlstraat/4022
363300000001616,Schoorsteenvegerspad,https://adamlink.nl/geo/street/schoorsteenvegerspad/4023
363300000004501,Schorpioenstraat,https://adamlink.nl/geo/street/schorpioenstraat/4026
363300000001692,Seifertplein,https://adamlink.nl/geo/street/seifertplein/4040
363300000001383,Sierplein,https://adamlink.nl/geo/street/sierplein/4067
363300000004516,Sijlhoff,https://adamlink.nl/geo/street/sijlhoff/4069
363300000001042,Silodam,https://adamlink.nl/geo/street/silodam/4075
363300000005936,"Simone de Beauvoirstraat",https://adamlink.nl/geo/street/simone-de-beauvoirstraat/4081
363300000005502,"Sint Antoniesluis",https://adamlink.nl/geo/street/sint-antoniesluis/4097
363300000005011,"Sint Geertruidensteeg",https://adamlink.nl/geo/street/sint-geertruidensteeg/4099
363300000005715,Slikkerveerstraat,https://adamlink.nl/geo/street/slikkerveerstraat/4136
363300000004949,Slimmeweg,https://adamlink.nl/geo/street/slimmeweg/4137
363300000004955,Sloterkade,https://adamlink.nl/geo/street/sloterkade/4145
363300000004958,Sluispad,https://adamlink.nl/geo/street/sluispad/4154
363300000005722,Snelleveldplein,https://adamlink.nl/geo/street/snelleveldplein/4166
363300000004966,Snelliusstraat,https://adamlink.nl/geo/street/snelliusstraat/4168
363300000005446,Soesterberghof,https://adamlink.nl/geo/street/soesterberghof/4182
363300000004976,Somerlustpad,https://adamlink.nl/geo/street/somerlustpad/4188
363300000001273,"Sonja Heniepad",https://adamlink.nl/geo/street/sonja-heniepad/4191
363300000004978,Sonneveld,https://adamlink.nl/geo/street/sonneveld/4192
363300000001466,"Sophie Redmondplein",https://adamlink.nl/geo/street/sophie-redmondplein/4195
363300000004980,"Spaanse Brabanderstraat",https://adamlink.nl/geo/street/spaanse-brabanderstraat/4196
363300000004981,Spaarndammerdijk,https://adamlink.nl/geo/street/spaarndammerdijk/4197
363300000005853,Spangenhof,https://adamlink.nl/geo/street/spangenhof/4209
363300000005725,Spankerenkade,https://adamlink.nl/geo/street/spankerenkade/4211
363300000004998,Spinnekop,
363300000005861,Spinozahof,https://adamlink.nl/geo/street/spinozahof/4230
457300000000175,Spoorstraat,https://adamlink.nl/geo/street/spoorstraat/9147
363300000005448,"Sportpark Kadoelen",
363300000005449,"Sportpark Oostzanerwerf",
363300000005357,"Sportpark Spieringhorn",
363300000005024,Staalkade,https://adamlink.nl/geo/street/staalkade/4279
363300000005027,Stadhouderskade,https://adamlink.nl/geo/street/stadhouderskade/4284
363300000005028,Stadionkade,https://adamlink.nl/geo/street/stadionkade/4286
363300000005530,Stammerlandweg,https://adamlink.nl/geo/street/stammerlandweg/4293
363300000005031,Standerdmolen,
363300000005500,Stavangerweg,https://adamlink.nl/geo/street/stavangerweg/4302
363300000001523,"Stenen Beer",https://adamlink.nl/geo/street/stenen-beer/4312
363300000005048,Stieltjesstraat,https://adamlink.nl/geo/street/stieltjesstraat/4324
363300000005049,Stierstraat,https://adamlink.nl/geo/street/stierstraat/4325
363300000005050,"Stoel en Spreehof",https://adamlink.nl/geo/street/stoel-en-spreehof/4326
363300000001611,Stoelenmatterspad,https://adamlink.nl/geo/street/stoelenmatterspad/4327
363300000005055,Stoomgemaalstraat,https://adamlink.nl/geo/street/stoomgemaalstraat/4333
363300000005472,Stoutenburggracht,https://adamlink.nl/geo/street/stoutenburggracht/4335
363300000005064,Surinamekade,https://adamlink.nl/geo/street/surinamekade/4357
363300000001353,"Suze Groenewegplantsoen",https://adamlink.nl/geo/street/suze-groenewegplantsoen/4360
363300000005076,Tartaud-Kleinhof,https://adamlink.nl/geo/street/tartaudkleinhof/4379
363300000005080,"Teixeira de Mattosstraat",https://adamlink.nl/geo/street/teixeira-de-mattosstraat/4388
363300000005081,Telescoophof,https://adamlink.nl/geo/street/telescoophof/4391
363300000005453,"Ten Kateplein",https://adamlink.nl/geo/street/ten-kateplein/4393
363300000005084,"Ter Boede",https://adamlink.nl/geo/street/ter-boede/4399
363300000005087,"Ter Hooge",https://adamlink.nl/geo/street/ter-hooge/4402
363300000005754,Terletstraat,https://adamlink.nl/geo/street/terletstraat/4405
363300000005090,Termietergouw,https://adamlink.nl/geo/street/termietergouw/4406
363300000005744,Teteringenstraat,https://adamlink.nl/geo/street/teteringenstraat/4415
363300000001323,Teylerplein,https://adamlink.nl/geo/street/teylerplein/4419
363300000005099,"Theo Mann-Bouwmeesterhof",https://adamlink.nl/geo/street/theo-mannbouwmeesterhof/4424
363300000005100,"Theo Thijssenhof",https://adamlink.nl/geo/street/theo-thijssenhof/4425
363300000005101,"Theo van Doesburgstraat",https://adamlink.nl/geo/street/theo-van-doesburgstraat/4426
363300000005106,Theophilusstraat,https://adamlink.nl/geo/street/theophilusstraat/4433
363300000005113,"Thomas van Erpehof",https://adamlink.nl/geo/street/thomas-van-erpehof/4444
363300000005743,Tielstraat,https://adamlink.nl/geo/street/tielstraat/4449
363300000005745,Tienraaikade,https://adamlink.nl/geo/street/tienraaikade/4452
363300000005119,"Tijl Uilenspiegelstraat",https://adamlink.nl/geo/street/tijl-uilenspiegelstraat/4454
363300000005121,Timorplein,https://adamlink.nl/geo/street/timorplein/4457
363300000006082,"Titus van Rijnstraat",https://adamlink.nl/geo/street/titus-van-rijnstraat/4462
363300000005126,Tjasker,
363300000005912,"Tobias M.C. Asserstraat",https://adamlink.nl/geo/street/tobias-mc-asserstraat/4469
363300000005135,Tomatenstraat,https://adamlink.nl/geo/street/tomatenstraat/4481
363300000005752,Tondenpad,https://adamlink.nl/geo/street/tondenpad/4484
363300000005137,Tongelaer,https://adamlink.nl/geo/street/tongelaer/4485
363300000005138,"Top Naeffstraat",https://adamlink.nl/geo/street/top-naeffstraat/4487
363300000005141,Torenmolen,
363300000005746,Toutenburgstraat,https://adamlink.nl/geo/street/toutenburgstraat/4499
363300000005148,Transvaalkade,https://adamlink.nl/geo/street/transvaalkade/4503
363300000005149,Transvaalplein,https://adamlink.nl/geo/street/transvaalplein/4504
363300000005152,Treilerhof,https://adamlink.nl/geo/street/treilerhof/4507
363300000001108,Troepiaalsingel,https://adamlink.nl/geo/street/troepiaalsingel/4513
363300000005157,Tugelaweg,https://adamlink.nl/geo/street/tugelaweg/4522
363300000001151,Tuimelaarstraat,https://adamlink.nl/geo/street/tuimelaarstraat/4525
363300011951194,"Tuin van Hera",https://adamlink.nl/geo/street/tuin-van-hera/6618
363300000005365,Tussendek,https://adamlink.nl/geo/street/tussendek/4538
363300000005165,"Tutein Noltheniusstraat",https://adamlink.nl/geo/street/tutein-noltheniusstraat/4540
363300000005908,"Twee Koningskinderenstraat",https://adamlink.nl/geo/street/twee-koningskinderenstraat/4541
363300000002584,"Tweede Kostverlorenkade",https://adamlink.nl/geo/street/tweede-kostverlorenkade/4561
363300000002590,"Tweede Marnixplantsoen",https://adamlink.nl/geo/street/tweede-marnixplantsoen/4568
363300000005166,Tweelingenhof,https://adamlink.nl/geo/street/tweelingenhof/4582
457300000000190,Uitermeer,https://adamlink.nl/geo/street/uitermeer/9165
363300000005251,Valentijnkade,https://adamlink.nl/geo/street/valentijnkade/4614
363300000005254,Valeriusterras,https://adamlink.nl/geo/street/valeriusterras/4617
363300000002436,Valkkoogstraat,https://adamlink.nl/geo/street/valkkoogstraat/5383
363300000005193,"Van der Kunstraat",https://adamlink.nl/geo/street/van-der-kunstraat/4646
363300000001046,"Van der Palmkade",https://adamlink.nl/geo/street/van-der-palmkade/4648
363300000005200,"Van Eeghenlaan",https://adamlink.nl/geo/street/van-eeghenlaan/4654
363300000005204,"Van Gilsestraat",https://adamlink.nl/geo/street/van-gilsestraat/4658
457300000000083,"van Houten Industriepark",https://adamlink.nl/geo/street/van-houten-industriepark/9167
363300000005216,"Van Koetsveldstraat",https://adamlink.nl/geo/street/van-koetsveldstraat/4670
363300000005228,"Van Nijenrodeweg",https://adamlink.nl/geo/street/van-nijenrodeweg/4682
363300000002161,"Van Reedestraat",https://adamlink.nl/geo/street/van-reedestraat/6621
363300000002200,VÃ¤tternkade,https://adamlink.nl/geo/street/vatternkade/4712
363300000005266,Veelaan,https://adamlink.nl/geo/street/veelaan/4714
363300000005475,Veenendaalplein,https://adamlink.nl/geo/street/veenendaalplein/4719
363300000002201,VenetiÃ«hof,https://adamlink.nl/geo/street/venetiehof/4732
363300000001613,Venterspad,https://adamlink.nl/geo/street/venterspad/4736
363300000005831,Verdraagzaam,https://adamlink.nl/geo/street/verdraagzaam/4740
363300000005277,Verlaatstraat,https://adamlink.nl/geo/street/verlaatstraat/4741
457300000000036,"Verlengd Buitenveer",https://adamlink.nl/geo/street/verlengd-buitenveer/9169
363300000005278,Verleunstraat,https://adamlink.nl/geo/street/verleunstraat/4744
363300000005279,Veronesestraat,https://adamlink.nl/geo/street/veronesestraat/4745
363300000005807,Vertrouwen,https://adamlink.nl/geo/street/vertrouwen/4747
363300000005282,Vervoorenstraat,https://adamlink.nl/geo/street/vervoorenstraat/4749
363300000005286,"Vier Heemskinderenstraat",https://adamlink.nl/geo/street/vier-heemskinderenstraat/4754
363300000000917,"Violette Corneliushof",https://adamlink.nl/geo/street/violette-corneliushof/4768
363300000005303,Vlothavenweg,https://adamlink.nl/geo/street/vlothavenweg/4785
363300000005306,Vogelkade,https://adamlink.nl/geo/street/vogelkade/4789
363300000005307,Vogelplein,https://adamlink.nl/geo/street/vogelplein/4791
363300000005314,"Von Humboldtstraat",https://adamlink.nl/geo/street/von-humboldtstraat/4815
363300000005363,Voordek,https://adamlink.nl/geo/street/voordek/4822
363300000005321,Voorlandpad,https://adamlink.nl/geo/street/voorlandpad/4824
363300000005362,Voorsteven,https://adamlink.nl/geo/street/voorsteven/4829
363300000005325,Vossiusstraat,https://adamlink.nl/geo/street/vossiusstraat/4834
363300000005330,Vreedenhaven,https://adamlink.nl/geo/street/vreedenhaven/4841
363300000005480,Vreelandplein,https://adamlink.nl/geo/street/vreelandplein/4842
363300000005481,Vreeswijkpad,https://adamlink.nl/geo/street/vreeswijkpad/4843
363300000005334,Vrijzicht,https://adamlink.nl/geo/street/vrijzicht/4849
363300000005338,"W.J. Bijleveldstraat",https://adamlink.nl/geo/street/wj-bijleveldstraat/5112
363300000005340,"W.L. Penningstraat",https://adamlink.nl/geo/street/wl-penningstraat/5114
363300000005341,Waalenburgsingel,https://adamlink.nl/geo/street/waalenburgsingel/4855
363300000001779,Wachterliedplantsoen,https://adamlink.nl/geo/street/wachterliedplantsoen/4859
363300000005344,Waddendijk,https://adamlink.nl/geo/street/waddendijk/4860
363300000005353,Walmolen,
363300000005355,Wamberg,https://adamlink.nl/geo/street/wamberg/4874
363300000005482,Wamelplein,https://adamlink.nl/geo/street/wamelplein/4875
363300000005483,Wamelstraat,https://adamlink.nl/geo/street/wamelstraat/4876
363300000004820,Watergangseweg,https://adamlink.nl/geo/street/watergangseweg/4887
363300000004824,Watermolen,
363300000001622,Wederikpad,https://adamlink.nl/geo/street/wederikpad/4911
363300000004832,Weegschaalhof,https://adamlink.nl/geo/street/weegschaalhof/4913
363300000001586,Weenahof,https://adamlink.nl/geo/street/weenahof/4914
363300000004833,Weerdestein,https://adamlink.nl/geo/street/weerdestein/4915
363300000004836,Weesperzijde,https://adamlink.nl/geo/street/weesperzijde/4921
363300000005484,Werkendamstraat,https://adamlink.nl/geo/street/werkendamstraat/4933
363300000004845,"Wessel Gansfortstraat",https://adamlink.nl/geo/street/wessel-gansfortstraat/4938
363300000005486,Westbroekplein,https://adamlink.nl/geo/street/westbroekplein/4941
363300000005487,Westbroekstraat,https://adamlink.nl/geo/street/westbroekstraat/4942
363300000004851,Westerkade,https://adamlink.nl/geo/street/westerkade/4958
363300000004852,Westerleestraat,https://adamlink.nl/geo/street/westerleestraat/4960
363300000004856,Westerwoldestraat,https://adamlink.nl/geo/street/westerwoldestraat/4966
363300000004857,Westhavenweg,https://adamlink.nl/geo/street/westhavenweg/4968
363300000005787,"Wethouder Abrahamspad",https://adamlink.nl/geo/street/wethouder-abrahamspad/4980
363300000005795,"Wethouder De Roosplein",https://adamlink.nl/geo/street/wethouder-de-roosplein/4981
363300000005794,"Wethouder De Vriesplantsoen",https://adamlink.nl/geo/street/wethouder-de-vriesplantsoen/4982
363300000005789,"Wethouder Ed. Polakstraat",https://adamlink.nl/geo/street/wethouder-ed-polakstraat/4985
363300000005783,"Wethouder Insingerstraat",https://adamlink.nl/geo/street/wethouder-insingerstraat/4988
363300000005793,"Wethouder Seegersplein",https://adamlink.nl/geo/street/wethouder-seegersplein/4990
363300000005785,"Wethouder Serrurierstraat",https://adamlink.nl/geo/street/wethouder-serrurierstraat/4991
363300000005531,"Wethouder Van Essenweg",https://adamlink.nl/geo/street/wethouder-van-essenweg/4994
363300000005842,WG-plein,https://adamlink.nl/geo/street/wgplein/5000
363300003767126,Wiborgeiland,https://adamlink.nl/geo/street/wiborgeiland/6633
363300000004869,Wierdestraat,https://adamlink.nl/geo/street/wierdestraat/5007
363300000004879,Wijmarkthof,https://adamlink.nl/geo/street/wijmarkthof/5018
363300011951152,"Wijnand Nuijenstraat",https://adamlink.nl/geo/street/wijnand-nuijenstraat/5402
363300000005829,"Wilhelmina Bladergroenstraat",https://adamlink.nl/geo/street/wilhelmina-bladergroenstraat/5028
363300000002445,"Willem Augustinstraat",https://adamlink.nl/geo/street/willem-augustinstraat/5035
363300000004891,"Willem Bartjenshof",https://adamlink.nl/geo/street/willem-bartjenshof/5037
363300000001250,"Willem Bouwhuispad",https://adamlink.nl/geo/street/willem-bouwhuispad/5039
363300000004897,"Willem Kloosstraat",https://adamlink.nl/geo/street/willem-kloosstraat/5049
363300000004901,"Willem Molengraaffstraat",https://adamlink.nl/geo/street/willem-molengraaffstraat/5054
363300000004902,"Willem Mollhof",https://adamlink.nl/geo/street/willem-mollhof/5055
363300000001335,"Willem Noorlanderkade",https://adamlink.nl/geo/street/willem-noorlanderkade/5058
363300000001288,Wilmkebreekpad,https://adamlink.nl/geo/street/wilmkebreekpad/5084
363300000002439,"Wim van Estlaan",https://adamlink.nl/geo/street/wim-van-estlaan/5405
363300000004922,"Winkler Prinshof",https://adamlink.nl/geo/street/winkler-prinshof/5093
457300000000211,Wintertuin,https://adamlink.nl/geo/street/wintertuin/9184
363300000004924,Wipmolen,
363300000004926,"Witte Klok",https://adamlink.nl/geo/street/witte-klok/5105
363300000001143,Wittgensteinlaan,https://adamlink.nl/geo/street/wittgensteinlaan/5111
363300000004938,"Woutertje Pietersestraat",https://adamlink.nl/geo/street/woutertje-pietersestraat/5128
363300000004942,Zaandammerplein,https://adamlink.nl/geo/street/zaandammerplein/5134
363300000004944,Zaanhof,https://adamlink.nl/geo/street/zaanhof/5136
363300000004945,Zaanstraat,https://adamlink.nl/geo/street/zaanstraat/5137
363300000005549,Zandhoek,https://adamlink.nl/geo/street/zandhoek/5142
363300000005551,Zandpad,https://adamlink.nl/geo/street/zandpad/5143
363300000005553,Zandvoortstraat,https://adamlink.nl/geo/street/zandvoortstraat/5146
363300000005556,Zeeburgerpad,https://adamlink.nl/geo/street/zeeburgerpad/5152
363300000005561,Zenostraat,https://adamlink.nl/geo/street/zenostraat/5163
363300000005562,Zieseniskade,https://adamlink.nl/geo/street/zieseniskade/5166
363300000005630,Zonnehof,https://adamlink.nl/geo/street/zonnehof/5180
363300000005570,Zonzeelstraat,https://adamlink.nl/geo/street/zonzeelstraat/5183
363300000005572,Zorgwijkstraat,https://adamlink.nl/geo/street/zorgwijkstraat/5185
363300000005832,Zorgzaam,https://adamlink.nl/geo/street/zorgzaam/5186
363300000005583,Zuidewijn,https://adamlink.nl/geo/street/zuidewijn/5206
